dates,off,inj,gen,con,price [€/MWh],cleared_volume [MW]
2024-02-13 22:45:00+00:00,808.8984809782626,0.0,499.1015190217375,1308.0,64.86,426.3
2024-02-13 23:00:00+00:00,804.9942105263175,0.0,499.0057894736825,1304.0,60.63,369.975
2024-02-13 23:15:00+00:00,816.9388360215075,0.0,499.0611639784925,1316.0,60.63,369.975
2024-02-13 23:30:00+00:00,796.407592391305,0.0,499.592407608695,1296.0,60.63,369.975
2024-02-13 23:45:00+00:00,816.8060353260876,0.0,499.1939646739125,1316.0,60.63,369.975
2024-02-14 00:00:00+00:00,824.9989786585375,0.0,499.0010213414625,1324.0,59.34,326.75
2024-02-14 00:15:00+00:00,812.8489354838725,0.0,499.1510645161275,1312.0,59.34,326.75
2024-02-14 00:30:00+00:00,756.99720380435,0.0,499.00279619565,1256.0,59.34,326.75
2024-02-14 00:45:00+00:00,777.047298913045,0.0,498.952701086955,1276.0,59.34,326.75
2024-02-14 01:00:00+00:00,760.9716684782625,0.0,499.0283315217375,1260.0,55.76,335.675
2024-02-14 01:15:00+00:00,796.967092391305,0.0,499.032907608695,1296.0,55.76,335.675
2024-02-14 01:30:00+00:00,748.452192934785,0.0,499.547807065215,1248.0,55.76,335.675
2024-02-14 01:45:00+00:00,620.8156168478275,0.0,499.1843831521725,1120.0,55.76,335.675
2024-02-14 02:00:00+00:00,596.69539130435,0.0,499.30460869565,1096.0,54.79,365.625
2024-02-14 02:15:00+00:00,552.7402903225825,0.0,499.2597096774175,1052.0,54.79,365.625
2024-02-14 02:30:00+00:00,600.5809402173925,0.0,499.4190597826075,1100.0,54.79,365.625
2024-02-14 02:45:00+00:00,620.87447043011,0.0,499.12552956989,1120.0,54.79,365.625
2024-02-14 03:00:00+00:00,600.6294320652175,0.0,499.3705679347825,1100.0,55.06,391.925
2024-02-14 03:15:00+00:00,613.1386766304349,0.0,498.861323369565,1112.0,55.06,391.925
2024-02-14 03:30:00+00:00,624.4556075268824,0.0,499.5443924731175,1124.0,55.06,391.925
2024-02-14 03:45:00+00:00,620.735279891305,0.0,499.264720108695,1120.0,55.06,391.925
2024-02-14 04:00:00+00:00,676.7310570652176,0.0,499.2689429347825,1176.0,58.74,438.1
2024-02-14 04:15:00+00:00,684.3682580645175,0.0,499.6317419354825,1184.0,58.74,438.1
2024-02-14 04:30:00+00:00,660.3994301075275,0.0,499.6005698924725,1160.0,58.74,438.1
2024-02-14 04:45:00+00:00,660.6946344086025,0.0,499.3053655913975,1160.0,58.74,438.1
2024-02-14 05:00:00+00:00,580.893676630435,0.0,499.106323369565,1080.0,63.93,389.525
2024-02-14 05:15:00+00:00,401.03960326087,0.0,498.96039673913,900.0,63.93,389.525
2024-02-14 05:30:00+00:00,436.5733037634425,0.0,499.4266962365575,936.0,63.93,389.525
2024-02-14 05:45:00+00:00,468.3833037634425,0.0,499.6166962365575,968.0,63.93,389.525
2024-02-14 06:00:00+00:00,480.7265108695675,0.0,499.2734891304325,980.0,73.41,342.725
2024-02-14 06:15:00+00:00,508.76610483871,0.0,499.23389516129,1008.0,73.41,342.725
2024-02-14 06:30:00+00:00,464.5640215053775,0.0,499.4359784946225,964.0,73.41,342.725
2024-02-14 06:45:00+00:00,604.6215241935499,0.0,499.37847580645,1104.0,73.41,342.725
2024-02-14 07:00:00+00:00,648.29680107527,0.0,499.70319892473,1148.0,80.13,537.775
2024-02-14 07:15:00+00:00,691.7703548387099,0.0,500.45464516129,1192.225,80.13,537.775
2024-02-14 07:30:00+00:00,690.68362228261,0.0,511.61012771739,1202.29375,80.13,537.775
2024-02-14 07:45:00+00:00,662.435306451615,0.0,526.814693548385,1189.25,80.13,537.775
2024-02-14 08:00:00+00:00,556.08982880435,0.0,539.55392119565,1095.64375,69.65,563.85
2024-02-14 08:15:00+00:00,600.660945652175,0.0,543.776554347825,1144.4375,69.65,563.85
2024-02-14 08:30:00+00:00,526.388610215055,0.0,541.705139784945,1068.09375,69.65,563.85
2024-02-14 08:45:00+00:00,520.1823021978025,0.0,554.3176978021975,1074.5,69.65,563.85
2024-02-14 09:00:00+00:00,587.7371250000025,0.0,574.6191249999976,1162.35625,63.86,646.025
2024-02-14 09:15:00+00:00,503.71980706522004,0.0,594.40519293478,1098.125,63.86,646.025
2024-02-14 09:30:00+00:00,252.80507526881752,0.0,607.9511747311825,860.75625,63.86,646.025
2024-02-14 09:45:00+00:00,308.69970967742006,0.0,622.93154032258,931.63125,63.86,646.025
2024-02-14 10:00:00+00:00,312.7307774725275,0.0,637.7379725274725,950.46875,63.29,625.625
2024-02-14 10:15:00+00:00,356.50438043478505,0.0,647.820619565215,1004.325,63.29,625.625
2024-02-14 10:30:00+00:00,536.8551032608699,0.0,662.21364673913,1199.06875,63.29,625.625
2024-02-14 10:45:00+00:00,521.498043010755,0.0,661.483206989245,1182.98125,63.29,625.625
2024-02-14 11:00:00+00:00,469.17796505376486,0.0,651.9345349462351,1121.1125,60.19,608.825
2024-02-14 11:15:00+00:00,376.88585439560507,0.0,652.3641456043949,1029.25,60.19,608.825
2024-02-14 11:30:00+00:00,420.7780570652176,0.0,657.3719429347825,1078.15,60.19,608.825
2024-02-14 11:45:00+00:00,440.341817934785,0.0,648.1206820652151,1088.4625,60.19,608.825
2024-02-14 12:00:00+00:00,501.08482795699,0.0,637.2776720430099,1138.3625,53.92,583.175
2024-02-14 12:15:00+00:00,608.90866576087,0.0,632.57883423913,1241.4875,53.92,583.175
2024-02-14 12:30:00+00:00,568.6397225274724,0.0,632.7727774725275,1201.4125,53.92,583.175
2024-02-14 12:45:00+00:00,521.0960788043501,0.0,637.24142119565,1158.3375,53.92,583.175
2024-02-14 13:00:00+00:00,518.5680833333349,0.0,650.169416666665,1168.7375,60.0,583.25
2024-02-14 13:15:00+00:00,671.1017392473125,0.0,669.3107607526874,1340.4125,60.0,583.25
2024-02-14 13:30:00+00:00,703.8115879120899,0.0,673.41341208791,1377.225,60.0,583.25
2024-02-14 13:45:00+00:00,777.4478233695675,0.0,676.3396766304325,1453.7875,60.0,583.25
2024-02-14 14:00:00+00:00,835.026777173915,0.0,699.129472826085,1534.15625,64.55,624.95
2024-02-14 14:15:00+00:00,847.1168924731201,0.0,718.7581075268799,1565.875,64.55,624.95
2024-02-14 14:30:00+00:00,772.3006801075276,0.0,707.3368198924725,1479.6375,64.55,624.95
2024-02-14 14:45:00+00:00,857.65605706522,0.0,651.43769293478,1509.09375,64.55,624.95
2024-02-14 15:00:00+00:00,794.9254313186825,0.0,615.2183186813174,1410.14375,66.65,651.725
2024-02-14 15:15:00+00:00,894.3867092391325,0.0,591.1757907608675,1485.5625,66.65,651.725
2024-02-14 15:30:00+00:00,904.97075,0.0,568.12925,1473.1,66.65,651.725
2024-02-14 15:45:00+00:00,1006.3246424731201,0.0,551.71910752688,1558.04375,66.65,651.725
2024-02-14 16:00:00+00:00,1071.8039725274725,0.0,544.9085274725275,1616.7125,76.3,726.05
2024-02-14 16:15:00+00:00,1116.90420380435,0.0,528.66454619565,1645.56875,76.3,726.05
2024-02-14 16:30:00+00:00,1070.793298913045,0.0,506.600451086955,1577.39375,76.3,726.05
2024-02-14 16:45:00+00:00,1020.7208387096775,0.0,499.3604112903225,1520.08125,76.3,726.05
2024-02-14 17:00:00+00:00,1036.78416576087,0.0,499.21583423913,1536.0,87.8,671.4
2024-02-14 17:15:00+00:00,1080.80820879121,0.0,499.19179120879,1580.0,87.8,671.4
2024-02-14 17:30:00+00:00,1128.792089673915,0.0,499.207910326085,1628.0,87.8,671.4
2024-02-14 17:45:00+00:00,1137.1399220430126,0.0,498.8600779569875,1636.0,87.8,671.4
2024-02-14 18:00:00+00:00,1160.9396801075275,0.0,499.0603198924725,1660.0,84.79,618.675
2024-02-14 18:15:00+00:00,1168.4688695652176,0.0,499.5311304347825,1668.0,84.79,618.675
2024-02-14 18:30:00+00:00,1172.3048406593425,0.0,499.6951593406575,1672.0,84.79,618.675
2024-02-14 18:45:00+00:00,1096.8221032608699,0.0,499.17789673913,1596.0,84.79,618.675
2024-02-14 19:00:00+00:00,1168.947069892475,0.0,499.052930107525,1668.0,76.77,594.975
2024-02-14 19:15:00+00:00,1144.893927419355,0.0,499.106072580645,1644.0,76.77,594.975
2024-02-14 19:30:00+00:00,1124.44535054348,0.0,499.55464945652,1624.0,76.77,594.975
2024-02-14 19:45:00+00:00,1104.60622826087,0.0,499.39377173913,1604.0,76.77,594.975
2024-02-14 20:00:00+00:00,1138.3905521978024,0.0,453.6094478021975,1592.0,69.58,585.125
2024-02-14 20:15:00+00:00,1167.866741935485,0.0,424.133258064515,1592.0,69.58,585.125
2024-02-14 20:30:00+00:00,1179.6338575268824,0.0,424.3661424731175,1604.0,69.58,585.125
2024-02-14 20:45:00+00:00,1193.21801630435,0.0,426.78198369565,1620.0,69.58,585.125
2024-02-14 21:00:00+00:00,1044.43389010989,0.0,499.56610989011,1544.0,68.2,526.175
2024-02-14 21:15:00+00:00,1016.5275434782625,0.0,499.4724565217375,1516.0,68.2,526.175
2024-02-14 21:30:00+00:00,1099.9824704301075,0.0,500.0175295698925,1600.0,68.2,526.175
2024-02-14 21:45:00+00:00,1144.7610913978501,0.0,499.23890860215,1644.0,68.2,526.175
2024-02-14 22:00:00+00:00,1100.6254836956525,0.0,499.3745163043475,1600.0,63.8,487.0
2024-02-14 22:15:00+00:00,1104.09390934066,0.0,499.90609065934,1604.0,63.8,487.0
2024-02-14 22:30:00+00:00,1148.6291277173925,0.0,499.3708722826075,1648.0,63.8,487.0
2024-02-14 22:45:00+00:00,1200.8866290322599,0.0,499.11337096774,1700.0,63.8,487.0
2024-02-14 23:00:00+00:00,1172.7455256410276,0.0,499.2544743589725,1672.0,61.62,503.575
2024-02-14 23:15:00+00:00,1196.697661290325,0.0,499.302338709675,1696.0,61.62,503.575
2024-02-14 23:30:00+00:00,1204.970563186815,0.0,499.029436813185,1704.0,61.62,503.575
2024-02-14 23:45:00+00:00,1120.825027173915,0.0,499.174972826085,1620.0,61.62,503.575
2024-02-15 00:00:00+00:00,1120.545927419355,0.0,499.454072580645,1620.0,57.51,486.025
2024-02-15 00:15:00+00:00,1128.843177419355,0.0,499.156822580645,1628.0,57.51,486.025
2024-02-15 00:30:00+00:00,1176.7850461956525,0.0,499.2149538043475,1676.0,57.51,486.025
2024-02-15 00:45:00+00:00,1181.09416304348,0.0,498.90583695652,1680.0,57.51,486.025
2024-02-15 01:00:00+00:00,1184.5273489011001,0.0,499.4726510989,1684.0,54.53,468.125
2024-02-15 01:15:00+00:00,1116.406637096775,0.0,499.593362903225,1616.0,54.53,468.125
2024-02-15 01:30:00+00:00,1100.56122311828,0.0,499.43877688172,1600.0,54.53,468.125
2024-02-15 01:45:00+00:00,1096.6247744565226,0.0,499.3752255434775,1596.0,54.53,468.125
2024-02-15 02:00:00+00:00,1100.359176630435,0.0,499.640823369565,1600.0,50.41,480.375
2024-02-15 02:15:00+00:00,1092.6613571428575,0.0,499.3386428571425,1592.0,50.41,480.375
2024-02-15 02:30:00+00:00,1016.8031155914,0.0,499.1968844086,1516.0,50.41,480.375
2024-02-15 02:45:00+00:00,988.698777173915,0.0,499.301222826085,1488.0,50.41,480.375
2024-02-15 03:00:00+00:00,997.0522554945076,0.0,498.9477445054925,1496.0,48.06,476.425
2024-02-15 03:15:00+00:00,972.527673913045,0.0,499.472326086955,1472.0,48.06,476.425
2024-02-15 03:30:00+00:00,1004.7291413043499,0.0,499.27085869565,1504.0,48.06,476.425
2024-02-15 03:45:00+00:00,1008.4247849462374,0.0,499.5752150537625,1508.0,48.06,476.425
2024-02-15 04:00:00+00:00,1004.562717391305,0.0,499.437282608695,1504.0,53.04,486.75
2024-02-15 04:15:00+00:00,1020.902926630435,0.0,499.097073369565,1520.0,53.04,486.75
2024-02-15 04:30:00+00:00,1016.81766576087,0.0,499.18233423913,1516.0,53.04,486.75
2024-02-15 04:45:00+00:00,996.67297554348,0.0,499.32702445652,1496.0,53.04,486.75
2024-02-15 05:00:00+00:00,864.5862392473125,0.0,499.4137607526875,1364.0,63.89,533.35
2024-02-15 05:15:00+00:00,872.843875,0.0,499.156125,1372.0,63.89,533.35
2024-02-15 05:30:00+00:00,953.03003804348,0.0,498.96996195652,1452.0,63.89,533.35
2024-02-15 05:45:00+00:00,960.543074175825,0.0,499.456925824175,1460.0,63.89,533.35
2024-02-15 06:00:00+00:00,968.61982795699,0.0,499.38017204301,1468.0,73.16,550.375
2024-02-15 06:15:00+00:00,948.280663978495,0.0,499.719336021505,1448.0,73.16,550.375
2024-02-15 06:30:00+00:00,668.9825760869576,0.0,499.0174239130425,1168.0,73.16,550.375
2024-02-15 06:45:00+00:00,616.4952309782625,0.0,499.5047690217375,1116.0,73.16,550.375
2024-02-15 07:00:00+00:00,581.1072336956524,0.0,498.8927663043475,1080.0,79.44,584.125
2024-02-15 07:15:00+00:00,586.2441908602149,0.0,502.26205913978504,1088.50625,79.44,584.125
2024-02-15 07:30:00+00:00,470.36424728261,0.0,521.89200271739,992.25625,79.44,584.125
2024-02-15 07:45:00+00:00,662.1946005434799,0.0,561.7178994565201,1223.9125,79.44,584.125
2024-02-15 08:00:00+00:00,797.2773097826099,0.0,607.38519021739,1404.6625,75.02,691.175
2024-02-15 08:15:00+00:00,714.5834211956526,0.0,650.1665788043474,1364.75,75.02,691.175
2024-02-15 08:30:00+00:00,635.1482526881725,0.0,713.7829973118276,1348.93125,75.02,691.175
2024-02-15 08:45:00+00:00,682.1480698924752,0.0,784.2206801075249,1466.36875,75.02,691.175
2024-02-15 09:00:00+00:00,654.5582284946252,0.0,813.3417715053749,1467.9,70.99,664.325
2024-02-15 09:15:00+00:00,700.9201612903224,0.0,850.0360887096775,1550.95625,70.99,664.325
2024-02-15 09:30:00+00:00,604.4446494565225,0.0,944.4428505434776,1548.8875,70.99,664.325
2024-02-15 09:45:00+00:00,469.80383152174,0.0,1130.78991847826,1600.59375,70.99,664.325
2024-02-15 10:00:00+00:00,189.8545407608699,0.0,1303.58920923913,1493.44375,63.54,627.7
2024-02-15 10:15:00+00:00,0.0,27.94336956521488,1469.0058695652149,1441.0625,63.54,627.7
2024-02-15 10:30:00+00:00,0.0,108.38230913978487,1593.0573091397848,1484.675,63.54,627.7
2024-02-15 10:45:00+00:00,7.684910326087447,0.0,1523.8463396739126,1531.53125,63.54,627.7
2024-02-15 11:00:00+00:00,168.83632258064767,0.0,1334.5636774193524,1503.4,58.43,581.375
2024-02-15 11:15:00+00:00,292.18498641304495,0.0,1216.690013586955,1508.875,58.43,581.375
2024-02-15 11:30:00+00:00,288.90906793478257,0.0,1215.8346820652175,1504.74375,58.43,581.375
2024-02-15 11:45:00+00:00,139.41872010869747,0.0,1242.3375298913024,1381.75625,58.43,581.375
2024-02-15 12:00:00+00:00,0.0,108.60522580644988,1361.1364758064499,1252.53125,55.54,564.4
2024-02-15 12:15:00+00:00,0.0,295.19370652173757,1423.5249565217375,1128.33125,55.54,564.4
2024-02-15 12:30:00+00:00,0.0,192.62825543478266,1425.4157554347826,1232.7875,55.54,564.4
2024-02-15 12:45:00+00:00,0.0,204.24498641304262,1286.5074864130427,1082.2625,55.54,564.4
2024-02-15 13:00:00+00:00,6.243940860214934,0.0,1150.006059139785,1156.25,55.67,612.375
2024-02-15 13:15:00+00:00,5.732777472527459,0.0,1071.4609725274724,1077.19375,55.67,612.375
2024-02-15 13:30:00+00:00,44.56642119565231,0.0,1053.1273288043476,1097.69375,55.67,612.375
2024-02-15 13:45:00+00:00,137.77535326087013,0.0,1076.34339673913,1214.11875,55.67,612.375
2024-02-15 14:00:00+00:00,165.6474701086977,0.0,1086.4087798913024,1252.05625,58.54,661.125
2024-02-15 14:15:00+00:00,403.1874220430127,0.0,1015.2750779569874,1418.4625,58.54,661.125
2024-02-15 14:30:00+00:00,538.2173043478276,0.0,912.6076956521724,1450.825,58.54,661.125
2024-02-15 14:45:00+00:00,685.2524402173926,0.0,819.8663097826075,1505.11875,58.54,661.125
2024-02-15 15:00:00+00:00,811.76964130435,0.0,742.71160869565,1554.48125,59.25,727.175
2024-02-15 15:15:00+00:00,881.51835054348,0.0,671.28164945652,1552.8,59.25,727.175
2024-02-15 15:30:00+00:00,1003.3190887096798,0.0,614.6246612903201,1617.94375,59.25,727.175
2024-02-15 15:45:00+00:00,1073.65825824176,0.0,572.29799175824,1645.95625,59.25,727.175
2024-02-15 16:00:00+00:00,1094.9946711956522,0.0,540.9803288043476,1635.975,67.14,786.2
2024-02-15 16:15:00+00:00,1141.454798913045,0.0,523.051451086955,1664.50625,67.14,786.2
2024-02-15 16:30:00+00:00,1101.08581451613,0.0,508.70793548387,1609.79375,67.14,786.2
2024-02-15 16:45:00+00:00,1083.7709408602175,0.0,500.3978091397825,1584.16875,67.14,786.2
2024-02-15 17:00:00+00:00,972.76085326087,0.0,499.23914673913,1472.0,76.38,809.9
2024-02-15 17:15:00+00:00,844.8633159340675,0.0,499.1366840659325,1344.0,76.38,809.9
2024-02-15 17:30:00+00:00,888.30793478261,0.0,499.69206521739,1388.0,76.38,809.9
2024-02-15 17:45:00+00:00,952.7230268817225,0.0,499.2769731182775,1452.0,76.38,809.9
2024-02-15 18:00:00+00:00,988.9161532258074,0.0,499.0838467741925,1488.0,72.94,709.0
2024-02-15 18:15:00+00:00,700.3278097826101,0.0,499.67219021739,1200.0,72.94,709.0
2024-02-15 18:30:00+00:00,692.2820412087925,0.0,499.7179587912075,1192.0,72.94,709.0
2024-02-15 18:45:00+00:00,700.7560353260875,0.0,499.2439646739125,1200.0,72.94,709.0
2024-02-15 19:00:00+00:00,748.9347446236575,0.0,499.0652553763425,1248.0,66.14,634.625
2024-02-15 19:15:00+00:00,960.6526720430124,0.0,499.3473279569875,1460.0,66.14,634.625
2024-02-15 19:30:00+00:00,1040.46631868132,0.0,499.53368131868,1540.0,66.14,634.625
2024-02-15 19:45:00+00:00,1115.0273750000001,0.0,444.972625,1560.0,66.14,634.625
2024-02-15 20:00:00+00:00,1064.6254489247326,0.0,499.3745510752675,1564.0,61.12,585.675
2024-02-15 20:15:00+00:00,1080.74949731183,0.0,499.25050268817,1580.0,61.12,585.675
2024-02-15 20:30:00+00:00,1127.0555733695676,0.0,468.9444266304325,1596.0,61.12,585.675
2024-02-15 20:45:00+00:00,1053.6656978022,0.0,478.3343021978,1532.0,61.12,585.675
2024-02-15 21:00:00+00:00,984.892404891305,0.0,499.107595108695,1484.0,60.92,561.425
2024-02-15 21:15:00+00:00,932.5863736559149,0.0,499.413626344085,1432.0,60.92,561.425
2024-02-15 21:30:00+00:00,1016.8292715053775,0.0,499.1707284946225,1516.0,60.92,561.425
2024-02-15 21:45:00+00:00,1004.6585741758249,0.0,499.341425824175,1504.0,60.92,561.425
2024-02-15 22:00:00+00:00,1008.424192934785,0.0,499.575807065215,1508.0,56.97,537.525
2024-02-15 22:15:00+00:00,968.7751875,0.0,499.2248125,1468.0,56.97,537.525
2024-02-15 22:30:00+00:00,952.69009139785,0.0,499.30990860215,1452.0,56.97,537.525
2024-02-15 22:45:00+00:00,1072.804610215055,0.0,499.195389784945,1572.0,56.97,537.525
2024-02-15 23:00:00+00:00,1176.91806756757,0.0,499.08193243243,1676.0,51.76,432.225
2024-02-15 23:15:00+00:00,1208.6219838709699,0.0,499.37801612903,1708.0,51.76,432.225
2024-02-15 23:30:00+00:00,1208.40298387097,0.0,499.59701612903,1708.0,51.76,432.225
2024-02-15 23:45:00+00:00,1156.563846774195,0.0,499.436153225805,1656.0,51.76,432.225
2024-02-16 00:00:00+00:00,1084.4315134408625,0.0,499.5684865591375,1584.0,51.08,423.3
2024-02-16 00:15:00+00:00,1016.3521331521749,0.0,499.647866847825,1516.0,51.08,423.3
2024-02-16 00:30:00+00:00,1212.572972527475,0.0,499.427027472525,1712.0,51.08,423.3
2024-02-16 00:45:00+00:00,1252.55905978261,0.0,499.44094021739,1752.0,51.08,423.3
2024-02-16 01:00:00+00:00,1260.3051317204324,0.0,499.6948682795675,1760.0,49.92,431.275
2024-02-16 01:15:00+00:00,1092.5778440860224,0.0,499.4221559139775,1592.0,49.92,431.275
2024-02-16 01:30:00+00:00,1160.757983516485,0.0,499.242016483515,1660.0,49.92,431.275
2024-02-16 01:45:00+00:00,1257.582445652175,0.0,418.417554347825,1676.0,49.92,431.275
2024-02-16 02:00:00+00:00,1362.846005434785,0.0,349.153994565215,1712.0,47.81,463.725
2024-02-16 02:15:00+00:00,1351.3042231182799,0.0,348.69577688172,1700.0,47.81,463.725
2024-02-16 02:30:00+00:00,1338.9061168478274,0.0,349.0938831521725,1688.0,47.81,463.725
2024-02-16 02:45:00+00:00,1403.2099560439574,0.0,348.7900439560425,1752.0,47.81,463.725
2024-02-16 03:00:00+00:00,1378.9654450549451,0.0,349.034554945055,1728.0,46.02,476.4
2024-02-16 03:15:00+00:00,1370.942782258065,0.0,349.057217741935,1720.0,46.02,476.4
2024-02-16 03:30:00+00:00,1330.98826075269,0.0,349.01173924731,1680.0,46.02,476.4
2024-02-16 03:45:00+00:00,1374.88175824176,0.0,349.11824175824,1724.0,46.02,476.4
2024-02-16 04:00:00+00:00,1370.9533885869575,0.0,349.0466114130425,1720.0,49.09,490.3
2024-02-16 04:15:00+00:00,1402.808451612905,0.0,349.191548387095,1752.0,49.09,490.3
2024-02-16 04:30:00+00:00,1379.13412903226,0.0,348.86587096774,1728.0,49.09,490.3
2024-02-16 04:45:00+00:00,1255.128214673915,0.0,348.871785326085,1604.0,49.09,490.3
2024-02-16 05:00:00+00:00,1191.0546071428575,0.0,348.9453928571425,1540.0,55.22,540.275
2024-02-16 05:15:00+00:00,1166.8958260869576,0.0,349.1041739130425,1516.0,55.22,540.275
2024-02-16 05:30:00+00:00,1158.938873655915,0.0,349.061126344085,1508.0,55.22,540.275
2024-02-16 05:45:00+00:00,1155.1118440860225,0.0,348.8881559139775,1504.0,55.22,540.275
2024-02-16 06:00:00+00:00,899.0626684782625,0.0,348.9373315217375,1248.0,69.27,604.575
2024-02-16 06:15:00+00:00,674.9817664835175,0.0,349.0182335164825,1024.0,69.27,604.575
2024-02-16 06:30:00+00:00,606.8531086956525,0.0,349.1468913043475,956.0,69.27,604.575
2024-02-16 06:45:00+00:00,695.070360215055,0.0,348.929639784945,1044.0,69.27,604.575
2024-02-16 07:00:00+00:00,635.1415295698926,0.0,348.8584704301075,984.0,70.5,690.7
2024-02-16 07:15:00+00:00,714.8017038043499,0.0,349.26704619565,1064.06875,70.5,690.7
2024-02-16 07:30:00+00:00,853.3980467032975,0.0,351.0082032967025,1204.40625,70.5,690.7
2024-02-16 07:45:00+00:00,918.27815591398,0.0,354.80309408602,1273.08125,70.5,690.7
2024-02-16 08:00:00+00:00,823.10109139785,0.0,358.77390860215,1181.875,66.08,745.375
2024-02-16 08:15:00+00:00,807.9575978260875,0.0,362.6236521739125,1170.58125,66.08,745.375
2024-02-16 08:30:00+00:00,774.1774864130449,0.0,364.828763586955,1139.00625,66.08,745.375
2024-02-16 08:45:00+00:00,851.9108269230774,0.0,367.6579230769225,1219.56875,66.08,745.375
2024-02-16 09:00:00+00:00,741.3470215053774,0.0,365.8467284946225,1107.19375,57.51,759.25
2024-02-16 09:15:00+00:00,854.8859758064525,0.0,368.93277419354746,1223.81875,57.51,759.25
2024-02-16 09:30:00+00:00,887.7410923913051,0.0,377.708907608695,1265.45,57.51,759.25
2024-02-16 09:45:00+00:00,898.2497744565225,0.0,384.5189755434775,1282.76875,57.51,759.25
2024-02-16 10:00:00+00:00,954.8500109890126,0.0,393.6624890109875,1348.5125,59.0,724.825
2024-02-16 10:15:00+00:00,982.5504892473126,0.0,413.8182607526875,1396.36875,59.0,724.825
2024-02-16 10:30:00+00:00,987.2248198924749,0.0,452.53143010752495,1439.75625,59.0,724.825
2024-02-16 10:45:00+00:00,906.66376902174,0.0,507.61748097826,1414.28125,59.0,724.825
2024-02-16 11:00:00+00:00,916.3128543478275,0.0,537.5308956521725,1453.84375,57.15,672.375
2024-02-16 11:15:00+00:00,969.0730785326087,0.0,562.7269214673912,1531.8,57.15,672.375
2024-02-16 11:30:00+00:00,855.9355005376349,0.0,683.758249462365,1539.69375,57.15,672.375
2024-02-16 11:45:00+00:00,739.8597930107549,0.0,787.177706989245,1527.0375,57.15,672.375
2024-02-16 12:00:00+00:00,656.3623951612925,0.0,811.2501048387074,1467.6125,55.53,635.875
2024-02-16 12:15:00+00:00,649.2379623655926,0.0,825.0057876344075,1474.24375,55.53,635.875
2024-02-16 12:30:00+00:00,648.4081548913051,0.0,830.960595108695,1479.36875,55.53,635.875
2024-02-16 12:45:00+00:00,843.7455,0.0,851.5795,1695.325,55.53,635.875
2024-02-16 13:00:00+00:00,912.1853641304351,0.0,890.5646358695649,1802.75,57.6,635.7
2024-02-16 13:15:00+00:00,854.532801630435,0.0,951.9609483695651,1806.49375,57.6,635.7
2024-02-16 13:30:00+00:00,775.6060329670349,0.0,980.275217032965,1755.88125,57.6,635.7
2024-02-16 13:45:00+00:00,766.5341532258076,0.0,971.7283467741925,1738.2625,57.6,635.7
2024-02-16 14:00:00+00:00,798.2963629032275,0.0,972.0286370967725,1770.325,63.21,648.225
2024-02-16 14:15:00+00:00,786.8500842391323,0.0,976.2499157608676,1763.1,63.21,648.225
2024-02-16 14:30:00+00:00,803.4118233695676,0.0,965.7069266304325,1769.11875,63.21,648.225
2024-02-16 14:45:00+00:00,785.4978214285725,0.0,923.5459285714276,1709.04375,63.21,648.225
2024-02-16 15:00:00+00:00,804.06635483871,0.0,811.62114516129,1615.6875,70.01,702.125
2024-02-16 15:15:00+00:00,893.9514646739149,0.0,710.461035326085,1604.4125,70.01,702.125
2024-02-16 15:30:00+00:00,1028.81972826087,0.0,617.9302717391299,1646.75,70.01,702.125
2024-02-16 15:45:00+00:00,990.4828233695675,0.0,531.8296766304325,1522.3125,70.01,702.125
2024-02-16 16:00:00+00:00,956.0470399456526,0.0,439.00921005434753,1395.05625,71.11,810.0
2024-02-16 16:15:00+00:00,889.00335215054,0.0,581.3841478494601,1470.3875,71.11,810.0
2024-02-16 16:30:00+00:00,1236.385861684785,0.0,390.307888315215,1626.69375,71.11,810.0
2024-02-16 16:45:00+00:00,1377.1057323369566,0.0,256.2130176630433,1633.31875,71.11,810.0
2024-02-16 17:00:00+00:00,1218.4695626344087,0.0,249.53668736559123,1468.00625,78.32,906.875
2024-02-16 17:15:00+00:00,1151.851180978261,0.0,248.148819021739,1400.0,78.32,906.875
2024-02-16 17:30:00+00:00,1321.602389516129,0.0,10.39761048387095,1332.0,78.32,906.875
2024-02-16 17:45:00+00:00,1284.0,0.0,0.0,1284.0,78.32,906.875
2024-02-16 18:00:00+00:00,1256.0,0.0,0.0,1256.0,78.37,881.3
2024-02-16 18:15:00+00:00,1392.0,0.0,0.0,1392.0,78.37,881.3
2024-02-16 18:30:00+00:00,1404.0,0.0,0.0,1404.0,78.37,881.3
2024-02-16 18:45:00+00:00,1372.0,0.0,0.0,1372.0,78.37,881.3
2024-02-16 19:00:00+00:00,1360.0,0.0,0.0,1360.0,73.29,845.4
2024-02-16 19:15:00+00:00,1360.0,0.0,0.0,1360.0,73.29,845.4
2024-02-16 19:30:00+00:00,1328.0,0.0,0.0,1328.0,73.29,845.4
2024-02-16 19:45:00+00:00,1272.0,0.0,0.0,1272.0,73.29,845.4
2024-02-16 20:00:00+00:00,1340.0,0.0,0.0,1340.0,69.67,784.175
2024-02-16 20:15:00+00:00,1276.0,0.0,0.0,1276.0,69.67,784.175
2024-02-16 20:30:00+00:00,1328.0,0.0,0.0,1328.0,69.67,784.175
2024-02-16 20:45:00+00:00,1328.0,0.0,0.0,1328.0,69.67,784.175
2024-02-16 21:00:00+00:00,1264.0,0.0,0.0,1264.0,68.63,767.525
